level,String,upgradeTimeInSeconds,currency,amount,towerConstructionCostEfectivity,towerConstructionTimeEfectivity,upgradeReward,time_opt,elementalEmber_opt,electrumBar_opt,cosmicCharge_opt,Lumber_opt,time_cumulative(days),elementalEmber_cumulative,electrumBar_cumulative,cosmicCharge_cumulative,Lumber_cumulative,cumulative_rubble,XP,XP_cumulative
189,piercing:2160672,5000000,piercing,2160672,85,85,experience:106000,4250000,0,0,0,1836572,2048.860532,0,0,0,170684888,401658.6221,106000,15971302
190,piercing:2160672,5000000,piercing,2160672,85,85,experience:106000,4250000,0,0,0,1836572,2098.050347,0,0,0,172521460,411301.7934,106000,16077302
191,piercing:2160672,5000000,piercing,2160672,85,85,experience:106000,4250000,0,0,0,1836572,2147.240162,0,0,0,174358032,420944.9648,106000,16183302
192,piercing:2160672,5000000,piercing,2160672,85,85,experience:106000,4250000,0,0,0,1836572,2196.429977,0,0,0,176194604,430588.1362,106000,16289302
193,piercing:2160672,5000000,piercing,2160672,85,85,experience:106000,4250000,0,0,0,1836572,2245.619792,0,0,0,178031176,440231.3076,106000,16395302
194,piercing:2160672,5000000,piercing,2160672,85,85,experience:106000,4250000,0,0,0,1836572,2294.809606,0,0,0,179867748,449874.4789,106000,16501302
195,piercing:2160672,5000000,piercing,2160672,85,85,experience:106000,4250000,0,0,0,1836572,2343.999421,0,0,0,181704320,459517.6503,106000,16607302
196,piercing:2160672,5000000,piercing,2160672,90,90,experience:106000,4500000,0,0,0,1944605,2396.082755,0,0,0,183648925,469728.0671,106000,16713302
197,piercing:2160672,5000000,piercing,2160672,90,90,experience:106000,4500000,0,0,0,1944605,2448.166088,0,0,0,185593530,479938.4838,106000,16819302
198,piercing:2160672,5000000,piercing,2160672,90,90,experience:106000,4500000,0,0,0,1944605,2500.249421,0,0,0,187538135,490148.9006,106000,16925302
199,piercing:2160672,5000000,piercing,2160672,90,90,experience:106000,4500000,0,0,0,1944605,2552.332755,0,0,0,189482740,500359.3173,106000,17031302
200,piercing:2160672,5000000,piercing,2160672,90,90,experience:106000,4500000,0,0,0,1944605,2604.416088,0,0,0,191427345,510569.7341,106000,17137302
201,piercing:2317440,5000000,piercing,2317440,90,90,experience:108120,4500000,0,0,0,2085696,2656.499421,0,0,0,193513041,520780.1508,108120,17245422
202,piercing:2317440,5000000,piercing,2317440,90,90,experience:108120,4500000,0,0,0,2085696,2708.582755,0,0,0,195598737,530990.5676,108120,17353542
203,piercing:2317440,5000000,piercing,2317440,90,90,experience:108120,4500000,0,0,0,2085696,2760.666088,0,0,0,197684433,541200.9843,108120,17461662
204,piercing:2317440,5000000,piercing,2317440,90,90,experience:108120,4500000,0,0,0,2085696,2812.749421,0,0,0,199770129,551411.4011,108120,17569782
205,piercing:2317440,5000000,piercing,2317440,90,90,experience:108120,4500000,0,0,0,2085696,2864.832755,0,0,0,201855825,561621.8178,108120,17677902
206,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,2922.703125,0,0,0,204173265,572966.7253,108120,17786022
207,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,2980.573495,0,0,0,206490705,584311.6328,108120,17894142
208,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,3038.443866,0,0,0,208808145,595656.5403,108120,18002262
209,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,3096.314236,0,0,0,211125585,607001.4478,108120,18110382
210,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,3154.184606,0,0,0,213443025,618346.3553,108120,18218502
211,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,3212.054977,0,0,0,215760465,629691.2628,108120,18326622
212,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,3269.925347,0,0,0,218077905,641036.1703,108120,18434742
213,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,3327.795718,0,0,0,220395345,652381.0778,108120,18542862
214,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,3385.666088,0,0,0,222712785,663725.9853,108120,18650982
215,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,3443.536458,0,0,0,225030225,675070.8928,108120,18759102
216,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,3501.406829,0,0,0,227347665,686415.8003,108120,18867222
217,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,3559.277199,0,0,0,229665105,697760.7078,108120,18975342
218,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,3617.147569,0,0,0,231982545,709105.6153,108120,19083462
219,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,3675.01794,0,0,0,234299985,720450.5228,108120,19191582
220,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,3732.88831,0,0,0,236617425,731795.4303,108120,19299702
221,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,3790.758681,0,0,0,238934865,743140.3378,108120,19407822
222,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,3848.629051,0,0,0,241252305,754485.2453,108120,19515942
223,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,3906.499421,0,0,0,243569745,765830.1528,108120,19624062
224,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,3964.369792,0,0,0,245887185,777175.0603,108120,19732182
225,piercing:2317440,5000000,piercing,2317440,100,100,experience:108120,5000000,0,0,0,2317440,4022.240162,0,0,0,248204625,788519.9678,108120,19840302
