level,String,upgradeTimeInSeconds,currency,amount,towerConstructionCostEfectivity,towerConstructionTimeEfectivity,upgradeReward,time_opt,elementalEmber_opt,electrumBar_opt,cosmicCharge_opt,Lumber_opt,time_cumulative(days),elementalEmber_cumulative,electrumBar_cumulative,cosmicCharge_cumulative,Lumber_cumulative,cumulative_rubble,XP,XP_cumulative
182,piercing:2160703,5000000,piercing,2160703,65,65,experience:106000,3250000,0,0,0,1404457,1363.096644,502703,0,0,77265383,1971284.098,106000,15225021
183,elementalEmber:23102,5000000,elementalEmber,23102,65,65,experience:106000,3250000,15017,0,0,0,1400.712384,517720,0,0,77265383,2029562.914,106000,15331021
184,piercing:2160704,5000000,piercing,2160704,65,65,experience:106000,3250000,0,0,0,1404458,1438.328125,517720,0,0,78669841,2036937.104,106000,15437021
185,elementalEmber:23402,5000000,elementalEmber,23402,65,65,experience:106000,3250000,15212,0,0,0,1475.943866,532932,0,0,78669841,2095876.931,106000,15543021
186,piercing:2160705,5000000,piercing,2160705,75,75,experience:106000,3750000,0,0,0,1620529,1519.346644,532932,0,0,80290370,2104385.612,106000,15649021
187,elementalEmber:23702,5000000,elementalEmber,23702,75,75,experience:106000,3750000,17777,0,0,0,1562.749421,550709,0,0,80290370,2173154.767,106000,15755021
188,piercing:2160706,5000000,piercing,2160706,75,75,experience:106000,3750000,0,0,0,1620530,1606.152199,550709,0,0,81910900,2181663.448,106000,15861021
189,elementalEmber:24002,5000000,elementalEmber,24002,75,75,experience:106000,3750000,18002,0,0,0,1649.554977,568711,0,0,81910900,2251195.308,106000,15967021
190,piercing:2160707,5000000,piercing,2160707,75,75,experience:106000,3750000,0,0,0,1620531,1692.957755,568711,0,0,83531431,2259703.989,106000,16073021
191,elementalEmber:24302,5000000,elementalEmber,24302,75,75,experience:106000,3750000,18227,0,0,0,1736.360532,586938,0,0,83531431,2329998.554,106000,16179021
192,piercing:2160708,5000000,piercing,2160708,75,75,experience:106000,3750000,0,0,0,1620531,1779.76331,586938,0,0,85151962,2338507.235,106000,16285021
193,elementalEmber:24602,5000000,elementalEmber,24602,75,75,experience:106000,3750000,18452,0,0,0,1823.166088,605390,0,0,85151962,2409564.505,106000,16391021
194,piercing:2160709,5000000,piercing,2160709,75,75,experience:106000,3750000,0,0,0,1620532,1866.568866,605390,0,0,86772494,2418073.185,106000,16497021
195,elementalEmber:24902,5000000,elementalEmber,24902,75,75,experience:106000,3750000,18677,0,0,0,1909.971644,624067,0,0,86772494,2489893.161,106000,16603021
196,piercing:2160710,5000000,piercing,2160710,85,85,experience:106000,4250000,0,0,0,1836604,1959.161458,624067,0,0,88609098,2499536.332,106000,16709021
197,elementalEmber:25202,5000000,elementalEmber,25202,85,85,experience:106000,4250000,21422,0,0,0,2008.351273,645489,0,0,88609098,2581795.799,106000,16815021
198,piercing:2160711,5000000,piercing,2160711,85,85,experience:106000,4250000,0,0,0,1836605,2057.541088,645489,0,0,90445703,2591438.97,106000,16921021
199,elementalEmber:25502,5000000,elementalEmber,25502,85,85,experience:106000,4250000,21677,0,0,0,2106.730903,667166,0,0,90445703,2674562.836,106000,17027021
200,piercing:2160712,5000000,piercing,2160712,85,85,experience:106000,4250000,0,0,0,1836606,2155.920718,667166,0,0,92282309,2684206.008,106000,17133021
201,elementalEmber:25824,5000000,elementalEmber,25824,85,85,experience:108120,4250000,21951,0,0,0,2205.110532,689117,0,0,92282309,2768258.679,108120,17241141
202,piercing:2317365,5000000,piercing,2317365,85,85,experience:108120,4250000,0,0,0,1969761,2254.300347,689117,0,0,94252070,2777901.85,108120,17349261
203,elementalEmber:26146,5000000,elementalEmber,26146,85,85,experience:108120,4250000,22225,0,0,0,2303.490162,711342,0,0,94252070,2862883.327,108120,17457381
204,piercing:2317365,5000000,piercing,2317365,85,85,experience:108120,4250000,0,0,0,1969761,2352.679977,711342,0,0,96221831,2872526.498,108120,17565501
205,elementalEmber:26468,5000000,elementalEmber,26468,85,85,experience:108120,4250000,22498,0,0,0,2401.869792,733840,0,0,96221831,2958433.39,108120,17673621
206,piercing:2317365,5000000,piercing,2317365,90,90,experience:108120,4500000,0,0,0,2085629,2453.953125,733840,0,0,98307460,2968643.807,108120,17781741
207,elementalEmber:26790,5000000,elementalEmber,26790,90,90,experience:108120,4500000,24111,0,0,0,2506.036458,757951,0,0,98307460,3060585.691,108120,17889861
208,piercing:2317365,5000000,piercing,2317365,90,90,experience:108120,4500000,0,0,0,2085629,2558.119792,757951,0,0,100393089,3070796.108,108120,17997981
209,elementalEmber:27112,5000000,elementalEmber,27112,90,90,experience:108120,4500000,24401,0,0,0,2610.203125,782352,0,0,100393089,3163721.034,108120,18106101
210,piercing:2317365,5000000,piercing,2317365,90,90,experience:108120,4500000,0,0,0,2085629,2662.286458,782352,0,0,102478718,3173931.451,108120,18214221
211,elementalEmber:27434,5000000,elementalEmber,27434,90,90,experience:108120,4500000,24691,0,0,0,2714.369792,807043,0,0,102478718,3267839.42,108120,18322341
212,piercing:2317365,5000000,piercing,2317365,90,90,experience:108120,4500000,0,0,0,2085629,2766.453125,807043,0,0,104564347,3278049.836,108120,18430461
213,elementalEmber:27756,5000000,elementalEmber,27756,90,90,experience:108120,4500000,24981,0,0,0,2818.536458,832024,0,0,104564347,3372940.847,108120,18538581
214,piercing:2317365,5000000,piercing,2317365,90,90,experience:108120,4500000,0,0,0,2085629,2870.619792,832024,0,0,106649976,3383151.264,108120,18646701
215,elementalEmber:28078,5000000,elementalEmber,28078,90,90,experience:108120,4500000,25271,0,0,0,2922.703125,857295,0,0,106649976,3479025.316,108120,18754821
216,piercing:2317365,5000000,piercing,2317365,100,100,experience:108120,5000000,0,0,0,2317365,2980.573495,857295,0,0,108967341,3490370.224,108120,18862941
217,elementalEmber:28400,5000000,elementalEmber,28400,100,100,experience:108120,5000000,28400,0,0,0,3038.443866,885695,0,0,108967341,3597985.451,108120,18971061
218,piercing:2317365,5000000,piercing,2317365,100,100,experience:108120,5000000,0,0,0,2317365,3096.314236,885695,0,0,111284706,3609330.359,108120,19079181
219,elementalEmber:28722,5000000,elementalEmber,28722,100,100,experience:108120,5000000,28722,0,0,0,3154.184606,914417,0,0,111284706,3718037.102,108120,19187301
220,piercing:2317365,5000000,piercing,2317365,100,100,experience:108120,5000000,0,0,0,2317365,3212.054977,914417,0,0,113602071,3729382.009,108120,19295421
221,elementalEmber:29044,5000000,elementalEmber,29044,100,100,experience:108120,5000000,29044,0,0,0,3269.925347,943461,0,0,113602071,3839180.268,108120,19403541
222,piercing:2317365,5000000,piercing,2317365,100,100,experience:108120,5000000,0,0,0,2317365,3327.795718,943461,0,0,115919436,3850525.176,108120,19511661
223,elementalEmber:29366,5000000,elementalEmber,29366,100,100,experience:108120,5000000,29366,0,0,0,3385.666088,972827,0,0,115919436,3961414.95,108120,19619781
224,piercing:2317365,5000000,piercing,2317365,100,100,experience:108120,5000000,0,0,0,2317365,3443.536458,972827,0,0,118236801,3972759.857,108120,19727901
225,elementalEmber:29688,5000000,elementalEmber,29688,100,100,experience:108120,5000000,29688,0,0,0,3501.406829,1002515,0,0,118236801,4084741.147,108120,19836021
